"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD16-NK:NLR_pre_up"	"hsa04110"	"Cell cycle"	"10/271"	"126/8159"	0.00902388662338234	0.0903692854964292	0.0786277721934362	"YWHAE/CCND2/STAG2/ATM/SMC3/ATR/PRKDC/STAG1/MDM2/DBF4"	10	1.10442402927847
"CD16-NK:NLR_pre_up"	"hsa04659"	"Th17 cell differentiation"	"9/271"	"108/8159"	0.00957191044854828	0.0903692854964292	0.0786277721934362	"IL2RB/IL27RA/HSP90AA1/JAK1/PPP3CA/JAK2/IL2RG/HSP90AB1/HLA-DMB"	9	1.10442402927847
"CD16-NK:NLR_pre_up"	"hsa03040"	"Spliceosome"	"11/271"	"147/8159"	0.00967051394611235	0.0903692854964292	0.0786277721934362	"SRSF6/HNRNPA1/SNRPG/SNRPF/SNRPB2/SNRPD3/SF3B1/SRSF3/SRSF9/HNRNPC/BUD31"	11	1.10442402927847
"CD8-Activated:NLR_pre_up"	"hsa05017"	"Spinocerebellar ataxia"	"18/565"	"143/8159"	0.00962679157025634	0.0947152073847801	0.0787795167548991	"GNAQ/RBPJ/PSMC6/SP1/ITPR2/PIK3C3/PSMA4/PSMA5/RB1CC1/PLCB2/SEM1/PSMC5/PLCB1/ATXN3/ITPR1/PUM1/ATG2B/NRBF2"	18	1.1035866875447
"CD16-NK:NLR_post_down"	"hsa04520"	"Adherens junction"	"9/358"	"71/8159"	0.00365973390190074	0.0900816374921779	0.0790760336716439	"CSNK2B/NECTIN1/SMAD3/FGFR1/CREBBP/EP300/PTPN1/MAPK1/TGFBR2"	9	1.10195512233406
"CD16-NK:NLR_post_down"	"hsa04380"	"Osteoclast differentiation"	"13/358"	"128/8159"	0.00394969293830084	0.0900816374921779	0.0790760336716439	"FOSL2/SQSTM1/AKT2/AKT3/FCGR3B/TRAF6/NFATC2/NFKBIA/NFATC1/LILRB1/MAPK1/TGFBR2/GRB2"	13	1.10195512233406
"CD16-NK:NLR_post_down"	"hsa05210"	"Colorectal cancer"	"10/358"	"86/8159"	0.00422765807725023	0.0900816374921779	0.0790760336716439	"AREG/AKT2/AKT3/AXIN1/SMAD3/RALGDS/APPL1/MAPK1/TGFBR2/GRB2"	10	1.10195512233406
"CD4-Activated:NLR_post_up"	"hsa04625"	"C-type lectin receptor signaling pathway"	"13/533"	"104/8159"	0.017492362284874	0.0987069014646462	0.0792417163656887	"CASP1/IKBKE/FCER1G/IKBKG/CALM1/NFKB2/CLEC7A/RRAS2/CALM2/PYCARD/TNF/STAT2/STAT1"	13	1.10104612626733
"CD4-Naive:NLR_pre_down"	"hsa00640"	"Propanoate metabolism"	"4/163"	"32/8159"	0.00356929952121542	0.0853062585570485	0.0796517366839651	"BCKDHA/ACSS2/LDHA/SUCLG2"	4	1.09880475063447
"CD4-Naive:NLR_post_up"	"hsa04659"	"Th17 cell differentiation"	"12/468"	"108/8159"	0.0204773579104043	0.105310610841894	0.080323192393645	"HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DRA/TBX21/STAT1/IKBKG/HLA-DPA1/FOS/STAT5A/HLA-DMB/IL2RB"	12	1.09515903910105
"CD4-Naive:NLR_post_up"	"hsa04672"	"Intestinal immune network for IgA production"	"7/468"	"49/8159"	0.020716841477094	0.105310610841894	0.080323192393645	"HLA-DRB5/HLA-DRB1/TNFSF13B/HLA-DQB1/HLA-DRA/HLA-DPA1/HLA-DMB"	7	1.09515903910105
"CD8-Activated:NLR_post_down"	"hsa05016"	"Huntington disease"	"20/277"	"306/8159"	0.00372531421416356	0.0876341657941287	0.0805485658138253	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/POLR2J/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/POLR2J3/ATG2A/ATP5PO/NDUFA7/NDUFA11/DCTN4/TUBB2A/CYCS/ERN1/CREBBP"	20	1.0939421878914
"CD8-Activated:NLR_post_down"	"hsa05415"	"Diabetic cardiomyopathy"	"15/277"	"203/8159"	0.0037669384789608	0.0876341657941287	0.0805485658138253	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/UQCR11/AKT2/NDUFA13/NDUFC1/NDUFA1/NDUFB8/PIK3R1/ATP5PO/NDUFA7/NDUFA11/ATP2A3"	15	1.0939421878914
"CD8-Activated:NLR_post_down"	"hsa05012"	"Parkinson disease"	"18/277"	"266/8159"	0.00405733407442767	0.0876341657941287	0.0805485658138253	"UQCRQ/ATP5F1E/NDUFA3/NDUFB1/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/ATP5PO/NDUFA7/NDUFA11/GNAS/TUBB2A/CYCS/UBE2J1/ERN1/ITPR3"	18	1.0939421878914
"CD8-Activated:NLR_post_down"	"hsa04136"	"Autophagy - other"	"5/277"	"32/8159"	0.00412769621494084	0.0876341657941287	0.0805485658138253	"GABARAP/ATG4D/ATG2A/PPP2CA/ATG9A"	5	1.0939421878914
"CD8-Naive:NLR_pre_up"	"hsa00190"	"Oxidative phosphorylation"	"6/116"	"134/8159"	0.0119370999874517	0.0996288729721928	0.0807083278503818	"UQCR10/NDUFS5/COX17/COX7C/NDUFB6/COX7A2"	6	1.09308165049646
"CD16-NK:NLR_pre_up"	"hsa00562"	"Inositol phosphate metabolism"	"7/271"	"73/8159"	0.0103710132529109	0.0936848197179621	0.0815125252158614	"PLCB1/SYNJ2/PTEN/PIK3C2A/SACM1L/PIP4K2A/ITPKB"	7	1.08877565243567
"CD16-NK:NLR_post_up"	"hsa04514"	"Cell adhesion molecules"	"14/402"	"157/8159"	0.0225885535249064	0.10297722930472	0.0818223146258219	"VSIR/ICAM2/HLA-DQB1/HLA-DMA/PECAM1/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/SPN/HLA-DRA/HLA-A/SELL/ICAM1"	14	1.0871282391495
"CD4-Activated:NLR_post_up"	"hsa04130"	"SNARE interactions in vesicular transport"	"6/533"	"33/8159"	0.0184563140717523	0.102319214853925	0.0821416748161091	"STX8/VAMP5/VAMP8/SEC22B/STX5/STX6"	6	1.08543644640592
"CD56-NK:NLR_post_down"	"hsa05135"	"Yersinia infection"	"4/54"	"137/8159"	0.0125802181856396	0.103786800031527	0.0827645933265763	"NFKB1/NFKBIA/PIK3R1/NFATC2"	4	1.08215541456226
"CD8-Naive:NLR_post_up"	"hsa04921"	"Oxytocin signaling pathway"	"7/154"	"154/8159"	0.026380605910689	0.114315958946319	0.0833071765600704	"CALM1/PPP1CA/CALM2/MYL6/ACTB/PLCB1/GNAI2"	7	1.07931758435328
"CD16-NK:NLR_post_down"	"hsa04068"	"FoxO signaling pathway"	"13/358"	"131/8159"	0.00481582833646689	0.0952846035143807	0.0836433342649513	"GABARAP/AKT2/KLF2/CDKN1B/AKT3/SMAD3/CREBBP/EP300/PRKAG2/MAPK1/TGFBR2/PRKAB2/GRB2"	13	1.07756866327656
"CD4-Activated:NLR_post_up"	"hsa04380"	"Osteoclast differentiation"	"15/533"	"128/8159"	0.0193970028809146	0.105680222592569	0.0848398855589914	"FCGR3A/SPI1/IKBKG/TYROBP/ACP5/NFKB2/IFNAR2/NCF2/TNF/STAT2/STAT1/CSF1/LILRB2/IFNG/CYBA"	15	1.0713999259774
"CD16-NK:NLR_pre_up"	"hsa04658"	"Th1 and Th2 cell differentiation"	"8/271"	"92/8159"	0.011177587254995	0.097713746648505	0.0850179811585361	"IL2RB/JAK1/PPP3CA/JAK2/IL2RG/NOTCH1/HLA-DMB/RUNX3"	8	1.07048921202612
"CD8-Activated:NLR_pre_down"	"hsa05169"	"Epstein-Barr virus infection"	"14/268"	"202/8159"	0.00663524196946254	0.101319106934323	0.0852435052578439	"TNFAIP3/CD3E/RELA/PIK3R1/AKT2/NFKBIA/GADD45B/HLA-DPB1/B2M/JUN/HLA-DPA1/PSMD2/HLA-E/HLA-DRB1"	14	1.06933870017276
"CD8-Activated:NLR_pre_down"	"hsa04620"	"Toll-like receptor signaling pathway"	"9/268"	"104/8159"	0.00702577748814649	0.101319106934323	0.0852435052578439	"CCL5/RELA/PIK3R1/AKT2/NFKBIA/MAP3K8/MAP2K1/JUN/CCL3"	9	1.06933870017276
"CD8-Activated:NLR_pre_down"	"hsa04625"	"C-type lectin receptor signaling pathway"	"9/268"	"104/8159"	0.00702577748814649	0.101319106934323	0.0852435052578439	"RELA/PIK3R1/AKT2/IRF1/NFKBIA/BCL3/LSP1/JUN/RHOA"	9	1.06933870017276
"CD4-Activated:NLR_pre_down"	"hsa05014"	"Amyotrophic lateral sclerosis"	"15/183"	"364/8159"	0.0166102274714828	0.110873268372148	0.0856738048529114	"ANXA11/MAP1LC3B/FUS/ATXN2L/XBP1/PSMD2/TUBA1A/SDHD/DCTN2/SQSTM1/PSMD9/TUBA1C/ACTB/ATP5F1A/NDUFA11"	15	1.06715194525124
"CD4-Activated:NLR_pre_down"	"hsa05222"	"Small cell lung cancer"	"6/183"	"92/8159"	0.0170377146770154	0.110952922408857	0.0857353549857516	"GADD45B/NFKBIA/MYC/RELA/ITGA6/PIK3R1"	6	1.06684004961828
"CD4-Naive:NLR_pre_up"	"hsa05017"	"Spinocerebellar ataxia"	"7/139"	"143/8159"	0.0109694001926299	0.1013572577799	0.0859077236138594	"PSMC6/GNAQ/GTF2B/RBPJ/PSMA4/PRKCB/PSMD1"	7	1.06596778876377
"CD56-NK:NLR_post_down"	"hsa05220"	"Chronic myeloid leukemia"	"3/54"	"76/8159"	0.0137109201241095	0.107728658118003	0.0859080208277535	"NFKB1/NFKBIA/PIK3R1"	3	1.0659662862431
"CD4-Activated:NLR_post_up"	"hsa03250"	"Viral life cycle - HIV-1"	"9/533"	"63/8159"	0.0203462624012074	0.107156981979692	0.0860254252401925	"APOBEC3C/APOBEC3G/BST2/APOBEC3H/TSG101/MAP1S/PPIA/RAN/VPS4B"	9	1.06537317190072
"CD4-Activated:NLR_post_up"	"hsa04623"	"Cytosolic DNA-sensing pathway"	"9/533"	"63/8159"	0.0203462624012074	0.107156981979692	0.0860254252401925	"CASP1/IKBKE/IKBKG/POLR3K/TBK1/PYCARD/CGAS/RIPK1/DDX58"	9	1.06537317190072
"CD16-NK:NLR_pre_up"	"hsa04650"	"Natural killer cell mediated cytotoxicity"	"10/271"	"131/8159"	0.0116997741029657	0.0990824619344906	0.0862088618113261	"FCER1G/SH3BP2/PTPN6/SYK/PPP3CA/NCR3/ICAM2/SH2D1A/TNFSF10/HCST"	10	1.06444808872352
"CD8-Naive:NLR_post_up"	"hsa04218"	"Cellular senescence"	"7/154"	"156/8159"	0.0280494571935759	0.118419214257896	0.0862974031029205	"CALM1/CAPN2/PPP1CA/CALM2/SMAD3/VDAC3/HLA-A"	7	1.06400227305699
"CD8-Naive:NLR_post_up"	"hsa04390"	"Hippo signaling pathway"	"7/154"	"157/8159"	0.0289102395990281	0.118419214257896	0.0862974031029205	"PPP1CA/ID2/SMAD3/ACTB/YWHAQ/YWHAB/RASSF1"	7	1.06400227305699
"CD8-Naive:NLR_post_up"	"hsa05010"	"Alzheimer disease"	"13/154"	"384/8159"	0.0293075555801336	0.118419214257896	0.0862974031029205	"CALM1/CAPN2/CALM2/PSMA5/FAS/NDUFA6/ATP5F1B/VDAC3/PSMB3/TUBB4B/PLCB1/ATF4/TUBA1C"	13	1.06400227305699
"CD8-Naive:NLR_post_up"	"hsa04658"	"Th1 and Th2 cell differentiation"	"5/154"	"92/8159"	0.0297246610687837	0.118419214257896	0.0862974031029205	"HLA-DQB1/HLA-DRB1/HLA-DRB5/IL2RB/HLA-DRA"	5	1.06400227305699
"CD8-Naive:NLR_post_up"	"hsa04970"	"Salivary secretion"	"5/154"	"92/8159"	0.0297246610687837	0.118419214257896	0.0862974031029205	"CALM1/LYZ/CALM2/CST3/PLCB1"	5	1.06400227305699
"CD4-Naive:NLR_post_up"	"hsa05110"	"Vibrio cholerae infection"	"7/468"	"50/8159"	0.0229423817305436	0.113278367478826	0.0864004114333751	"ACTB/ACTG1/ATP6V1F/ATP6V0E1/ATP6V0D1/ATP6V1E1/ATP6V0B"	7	1.06348418943292
"CD4-Naive:NLR_post_up"	"hsa04115"	"p53 signaling pathway"	"9/468"	"73/8159"	0.0230270779793022	0.113278367478826	0.0864004114333751	"CDKN2A/CD82/BAX/FAS/IGFBP3/CDK4/BID/DDB2/CCND2"	9	1.06348418943292
"CD16-NK:NLR_post_down"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"10/358"	"89/8159"	0.00540731479738498	0.0998550799250427	0.0876554188207671	"CSNK2B/AKT2/AKT3/TRAF6/NFATC2/NFKBIA/NFATC1/MAPK1/MAP3K3/NFKBIE"	10	1.05722123083985
"CD16-NK:NLR_post_down"	"hsa05220"	"Chronic myeloid leukemia"	"9/358"	"76/8159"	0.00578080233417603	0.100080140410423	0.0878529828417542	"AKT2/CDKN1B/AKT3/SMAD3/NFKBIA/MAPK1/TGFBR2/CTBP1/GRB2"	9	1.05624348846894
"CD16-NK:NLR_pre_up"	"hsa04142"	"Lysosome"	"10/271"	"132/8159"	0.0123002500754195	0.101011144558748	0.0878869542868891	"CTSC/IGF2R/CD164/CD63/CTSS/AP3B1/WDR7/CTSO/CLTC/CTSD"	10	1.05607558569637
"CD4-Activated:NLR_post_up"	"hsa04140"	"Autophagy - animal"	"16/533"	"141/8159"	0.0212471479046076	0.110067192423869	0.0883617367560039	"RAB7A/TANK/ATG101/ATG3/RRAGC/RRAS2/VAMP8/TBK1/LAMP2/RAB8A/WIPI1/CFLAR/CTSB/BAD/IGBP1/DAPK3"	16	1.05373575662885
"CD8-Activated:NLR_post_up"	"hsa04625"	"C-type lectin receptor signaling pathway"	"13/531"	"104/8159"	0.0170050820941976	0.109172627044749	0.0884264268898275	"FCER1G/PYCARD/CALM2/STAT1/RRAS2/SYK/CLEC7A/IKBKE/ARHGEF12/STAT2/CASP1/CALM1/IKBKG"	13	1.05341792347953
"CD4-Activated:NLR_pre_up"	"hsa04064"	"NF-kappa B signaling pathway"	"7/194"	"104/8159"	0.0117665145877945	0.10725630605028	0.0886061422400718	"LTB/BIRC3/DDX58/ATM/CSNK2A2/PRKCB/BCL2"	7	1.05253617147063
"CD4-Activated:NLR_pre_up"	"hsa04625"	"C-type lectin receptor signaling pathway"	"7/194"	"104/8159"	0.0117665145877945	0.10725630605028	0.0886061422400718	"CASP1/FCER1G/CLEC7A/CASP8/IKBKE/STAT1/STAT2"	7	1.05253617147063
"CD8-Naive:NLR_post_up"	"hsa05171"	"Coronavirus disease - COVID-19"	"9/154"	"232/8159"	0.0313463825427198	0.122897722032568	0.0895610929791995	"RPL21/RPL13A/RPL23A/RPL27A/RPS20/CFD/RPS27L/RPS18/CASP1"	9	1.04788061504903
"CD8-Activated:NLR_pre_down"	"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"7/268"	"70/8159"	0.00782481803331331	0.107200007056392	0.0901913236471376	"CCL5/ATP6V0C/RELA/NFKBIA/ATP6V0E2/JUN/ATP6V0B"	7	1.04483523932513
"CD8-Activated:NLR_post_up"	"hsa05166"	"Human T-cell leukemia virus 1 infection"	"23/531"	"222/8159"	0.0177135057081231	0.111490888868775	0.0903041467472942	"CANX/SPI1/CCND2/CALR/IL2RB/HLA-A/RAN/CDK4/HLA-DRB5/JAK3/LTA/STAT5A/TGFBR1/BCL2L1/FDPS/CREB3L2/CD3D/CDKN2A/BAX/KAT5/EGR1/IKBKG/IL2RA"	23	1.04429230651796
"CD4-Activated:NLR_post_down"	"hsa03015"	"mRNA surveillance pathway"	"14/481"	"97/8159"	0.00154606363882888	0.101177127379978	0.0914413166113572	"UPF2/PABPC1/CPSF6/CSTF2T/RNMT/HBS1L/PCF11/CPSF1/SSU72/PNN/DDX39B/SMG5/FIP1L1/SMG6"	14	1.03885752940925
"CD4-Activated:NLR_post_down"	"hsa04068"	"FoxO signaling pathway"	"17/481"	"131/8159"	0.00170331864276057	0.101177127379978	0.0914413166113572	"GABARAP/TGFBR2/FBXO32/KLF2/SETD7/STAT3/EP300/PIK3R1/BRAF/AKT1/AKT3/CREBBP/SOD2/BCL6/IGF1R/PLK3/GABARAPL1"	17	1.03885752940925
"CD8-Naive:NLR_pre_up"	"hsa05152"	"Tuberculosis"	"7/116"	"180/8159"	0.0140621683218815	0.113018167624011	0.0915548580800863	"IL10RA/STAT1/PPP3CA/CD74/CALM2/TGFB1/TRADD"	7	1.03831860623506
"CD16-NK:NLR_post_down"	"hsa04714"	"Thermogenesis"	"19/358"	"232/8159"	0.00641632604051552	0.104548371366047	0.0917753136445254	"ATP5ME/UQCR11/UQCRQ/NDUFA3/ATP5F1E/NDUFB1/NDUFA1/NDUFV1/COX17/FGFR1/NDUFA13/COX19/TSC2/PRKAG2/NDUFB8/NDUFA11/PRKAB2/GRB2/ADCY9"	19	1.03727412260873
"CD56-NK:NLR_post_down"	"hsa05208"	"Chemical carcinogenesis - reactive oxygen species"	"5/54"	"223/8159"	0.015552690841802	0.115564663455853	0.0921568289121633	"NFKB1/ATP5F1E/NFKBIA/NDUFB1/PIK3R1"	5	1.03547247760189
"CD56-NK:NLR_post_down"	"hsa05163"	"Human cytomegalovirus infection"	"5/54"	"225/8159"	0.0161090136938462	0.115564663455853	0.0921568289121633	"NFKB1/CCL4/NFKBIA/PIK3R1/NFATC2"	5	1.03547247760189
"CD4-Activated:NLR_post_up"	"hsa04936"	"Alcoholic liver disease"	"16/533"	"142/8159"	0.0225580133128499	0.114973100110654	0.0923001902953622	"TRADD/IKBKE/IKBKG/MAP2K3/FAS/TBK1/TRAF3/MYD88/ACADM/CPT1A/TNF/ADH5/RIPK1/TCF7L2/ALDH3A2/TICAM1"	16	1.03479740358795
"CD4-Naive:NLR_post_up"	"hsa04810"	"Regulation of actin cytoskeleton"	"20/468"	"218/8159"	0.0250280397148548	0.12116749385763	0.0924176570924462	"CFL1/PFN1/PPP1CA/TMSB4X/MYL12A/RAC2/MYL12B/ACTB/ACTG1/ARPC2/ACTN4/ARPC3/BRK1/ARPC5/MSN/ACTR3/RHOA/ITGAM/RAC1/FGD3"	20	1.03424504560653
"CD8-Naive:NLR_pre_up"	"hsa05142"	"Chagas disease"	"5/116"	"102/8159"	0.0148787210436667	0.115310088088417	0.0934115193342986	"GNAS/GNAI2/FAS/TGFB1/CCL5"	5	1.0295995640821
"CD4-Activated:NLR_post_up"	"hsa03320"	"PPAR signaling pathway"	"10/533"	"75/8159"	0.0232846419316328	0.116792807149142	0.0937610477113368	"SCP2/ILK/PCK2/ACADM/CPT1A/PLIN2/ACSL5/CD36/ACSL6/UBC"	10	1.02797754837473
"CD8-Activated:NLR_post_up"	"hsa01524"	"Platinum drug resistance"	"10/531"	"73/8159"	0.0191347670153794	0.115891702112015	0.0938686683773327	"ERCC1/BCL2/BIRC3/GSTP1/GSTO1/BCL2L1/CDKN2A/BAX/BID/FAS"	10	1.02747934300001
"CD8-Activated:NLR_post_up"	"hsa04115"	"p53 signaling pathway"	"10/531"	"73/8159"	0.0191347670153794	0.115891702112015	0.0938686683773327	"CD82/CCND2/BCL2/SESN3/CDK4/BCL2L1/CDKN2A/BAX/BID/FAS"	10	1.02747934300001
"CD4-Naive:NLR_post_up"	"hsa04668"	"TNF signaling pathway"	"12/468"	"112/8159"	0.0264355477461468	0.123155420720812	0.0939339015679017	"TRADD/CCL5/FAS/IKBKG/CREB3/TNF/TNFRSF1B/TRAF5/FOS/MAP2K3/LTA/CFLAR"	12	1.02717763875976
"CD4-Naive:NLR_post_up"	"hsa03250"	"Viral life cycle - HIV-1"	"8/468"	"63/8159"	0.0266500254674545	0.123155420720812	0.0939339015679017	"APOBEC3C/APOBEC3G/BST2/APOBEC3H/RAN/PPIA/SUPT4H1/VPS4B"	8	1.02717763875976
"CD4-Naive:NLR_post_up"	"hsa04623"	"Cytosolic DNA-sensing pathway"	"8/468"	"63/8159"	0.0266500254674545	0.123155420720812	0.0939339015679017	"CASP1/PYCARD/CCL5/IKBKE/IKBKG/POLR2E/CGAS/ZBP1"	8	1.02717763875976
"CD4-Activated:NLR_pre_down"	"hsa04930"	"Type II diabetes mellitus"	"4/183"	"46/8159"	0.0192031749140461	0.121982997743247	0.0942584961863846	"SOCS3/PKM/SOCS1/PIK3R1"	4	1.02567949331779
"CD4-Activated:NLR_pre_down"	"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"5/183"	"70/8159"	0.020102067043831	0.121982997743247	0.0942584961863846	"ATP6V0E2/NFKBIA/JUN/RELA/ATP6V0C"	5	1.02567949331779
"CD4-Activated:NLR_pre_down"	"hsa05230"	"Central carbon metabolism in cancer"	"5/183"	"70/8159"	0.020102067043831	0.121982997743247	0.0942584961863846	"MYC/PKM/PFKL/PIK3R1/LDHA"	5	1.02567949331779
"CD16-NK:NLR_post_up"	"hsa01524"	"Platinum drug resistance"	"8/402"	"73/8159"	0.0264823917198611	0.1189788613501	0.0945366844004193	"ERCC1/GSTP1/GSTO1/BCL2L1/BAX/CDKN2A/GSTM4/MDM2"	8	1.02439963338336
"CD16-NK:NLR_pre_up"	"hsa05100"	"Bacterial invasion of epithelial cells"	"7/271"	"77/8159"	0.0136927589787536	0.109139343624772	0.0949590715554433	"ACTR2/ARPC5L/ACTR3/CTNNB1/ARPC5/CLTC/ARPC3"	7	1.02246354026575
"CD16-NK:NLR_post_down"	"hsa04144"	"Endocytosis"	"20/358"	"251/8159"	0.00705710693641874	0.108601034521555	0.0953328480884637	"VPS26B/RAB11FIP5/AGAP1/CYTH1/ACAP3/RAB11FIP3/VPS4A/ARPC1B/VPS28/CHMP3/ITCH/SMAD3/SPG21/TRAF6/IQSEC1/TGFBR2/WIPF1/SMURF1/RBSN/EPN1"	20	1.02075743214697
"CD4-Activated:NLR_pre_down"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"10/183"	"212/8159"	0.0208242966077632	0.123557493206061	0.0954751376636627	"FOS/NFKBIA/GNB2/JUN/CD3E/NFATC1/RELA/GNG10/PIK3R1/SKP1"	10	1.0201097067538
"CD8-Naive:NLR_post_up"	"hsa05340"	"Primary immunodeficiency"	"3/154"	"38/8159"	0.0343632019992573	0.132334503677268	0.0964380998457824	"IL7R/ORAI1/CD40LG"	3	1.01575135526909
"CD8-Naive:NLR_post_up"	"hsa05150"	"Staphylococcus aureus infection"	"5/154"	"96/8159"	0.0348248693887547	0.132334503677268	0.0964380998457824	"CFD/HLA-DQB1/HLA-DRB1/HLA-DRB5/HLA-DRA"	5	1.01575135526909
"CD8-Naive:NLR_pre_up"	"hsa04625"	"C-type lectin receptor signaling pathway"	"5/116"	"104/8159"	0.0160667416755409	0.120223549779047	0.0973918642401207	"STAT1/PPP3CA/CALM2/NFATC2/CYLD"	5	1.01147732097762
"CD4-Activated:NLR_pre_up"	"hsa04217"	"Necroptosis"	"9/194"	"159/8159"	0.0134310498012971	0.117894770478052	0.0973947470971253	"STAT4/BIRC3/CASP1/CASP8/STAT1/STAT2/BCL2/HSP90AA1/JAK2"	9	1.01146446579337
"CD8-Activated:NLR_post_down"	"hsa03020"	"RNA polymerase"	"5/277"	"34/8159"	0.00539748804432844	0.106407621445332	0.0978041066679062	"POLR2J/POLR2J3/POLR3F/POLR2M/POLR1C"	5	1.00964290936611
"CD8-Activated:NLR_pre_down"	"hsa04659"	"Th17 cell differentiation"	"9/268"	"108/8159"	0.00893329110467103	0.116558179175232	0.0980646993445091	"CD3E/GATA3/RELA/NFKBIA/LCK/HLA-DPB1/JUN/HLA-DPA1/HLA-DRB1"	9	1.00848729882707
"CD4-Naive:NLR_pre_down"	"hsa04142"	"Lysosome"	"8/163"	"132/8159"	0.00484139380362539	0.105190283551497	0.0982177498917303	"ATP6V0C/ARSA/IDUA/ATP6AP1/CTSF/SGSH/LAPTM5/AP1M1"	8	1.00781001951004
"CD8-Naive:NLR_pre_up"	"hsa04622"	"RIG-I-like receptor signaling pathway"	"4/116"	"70/8159"	0.0173218607654156	0.121259932307842	0.0982314270939101	"MAP3K1/TANK/TRADD/CYLD"	4	1.00774954653138
"CD8-Naive:NLR_pre_up"	"hsa04714"	"Thermogenesis"	"8/116"	"232/8159"	0.0173228474725488	0.121259932307842	0.0982314270939101	"UQCR10/NDUFS5/GNAS/RPS6/COX17/COX7C/NDUFB6/COX7A2"	8	1.00774954653138
"CD4-Activated:NLR_pre_down"	"hsa05231"	"Choline metabolism in cancer"	"6/183"	"98/8159"	0.0225529322794852	0.128717497050515	0.0994623671275414	"FOS/JUN/WAS/SLC44A2/PIK3R1/SLC22A5"	6	1.00234120910745
"CD4-Activated:NLR_pre_down"	"hsa05131"	"Shigellosis"	"11/183"	"247/8159"	0.0230201125101259	0.128717497050515	0.0994623671275414	"NFKBIA/JUN/MAP1LC3B/UBE2D2/RELA/TECPR1/PIK3R1/CYTH1/SQSTM1/ACTB/SKP1"	11	1.00234120910745
"CD4-Activated:NLR_pre_down"	"hsa04932"	"Non-alcoholic fatty liver disease"	"8/183"	"155/8159"	0.0231402241888566	0.128717497050515	0.0994623671275414	"SOCS3/FOS/JUN/RELA/XBP1/SDHD/PIK3R1/NDUFA11"	8	1.00234120910745
"CD4-Activated:NLR_post_up"	"hsa05212"	"Pancreatic cancer"	"10/533"	"76/8159"	0.0253086274921619	0.124961348242549	0.100318737263339	"CDKN2A/IKBKG/BAX/RALA/RAC2/DDB2/STAT1/BAD/ARAF/RALBP1"	10	0.998617943050593
"CD8-Naive:NLR_post_up"	"hsa04750"	"Inflammatory mediator regulation of TRP channels"	"5/154"	"98/8159"	0.0375662913405277	0.137878837461015	0.100478505032319	"CALM1/PTGER2/PPP1CA/CALM2/PLCB1"	5	0.997926835201669
"CD8-Naive:NLR_post_up"	"hsa04925"	"Aldosterone synthesis and secretion"	"5/154"	"98/8159"	0.0375662913405277	0.137878837461015	0.100478505032319	"CALM1/CALM2/ORAI1/PLCB1/ATF4"	5	0.997926835201669
"CD8-Naive:NLR_post_up"	"hsa05415"	"Diabetic cardiomyopathy"	"8/154"	"203/8159"	0.0381366327174453	0.137878837461015	0.100478505032319	"PPP1CA/NDUFA6/SMAD3/ATP5F1B/CYBA/VDAC3/PLCB1/PARP1"	8	0.997926835201669
"CD8-Naive:NLR_post_up"	"hsa04022"	"cGMP-PKG signaling pathway"	"7/154"	"167/8159"	0.0385167602623889	0.137878837461015	0.100478505032319	"CALM1/PPP1CA/CALM2/VDAC3/PLCB1/ATF4/GNAI2"	7	0.997926835201669
"CD4-Naive:NLR_post_up"	"hsa05212"	"Pancreatic cancer"	"9/468"	"76/8159"	0.0290926538763512	0.131823983942465	0.100545644353011	"RAC2/CDKN2A/BAX/RALA/CDK4/STAT1/IKBKG/DDB2/RAC1"	9	0.997636738338496
"CD4-Naive:NLR_post_up"	"hsa05167"	"Kaposi sarcoma-associated herpesvirus infection"	"18/468"	"194/8159"	0.0293902652724185	0.131823983942465	0.100545644353011	"CALM1/TRADD/UBC/CALM2/ATG3/UBB/BAX/FAS/IKBKE/CDK4/GNG5/STAT1/IKBKG/GNB2/BID/FOS/LYN/RAC1"	18	0.997636738338496
"CD8-Activated:NLR_pre_down"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"14/268"	"212/8159"	0.00998074380024252	0.120311063537843	0.101222139511285	"CD3E/RELA/PIK3R1/AKT2/NFKBIA/GNB2/B2M/SKP1/MAP2K1/JUN/CXCR4/HLA-E/PXN/RNF7"	14	0.994724487338185
"CD8-Activated:NLR_pre_down"	"hsa04216"	"Ferroptosis"	"5/268"	"41/8159"	0.0104966095129171	0.120311063537843	0.101222139511285	"FTH1/PCBP2/MAP1LC3B/SLC3A2/FTL"	5	0.994724487338185
